n,horizon,floor,policy,q_spec,behavior,method,bias,bias_mc_se,rmse,coverage_95,coverage_mc_se
4000,5,0.05,soft_escalation,correct,misspecified,dr,-0.0006507930735031222,0.0013841464807802784,0.04375350443565284,0.984,0.00396787096564392
4000,5,0.05,soft_escalation,misspecified,misspecified,ipw,0.95528575370231,0.0021798561783972323,0.9577671389289406,0.0,0.0
4000,5,0.05,soft_escalation,misspecified,misspecified,gcomp,0.01604887764636814,0.00025962771329245197,0.018025138464601406,,
4000,5,0.05,soft_escalation,misspecified,misspecified,dr,-0.08577758200153425,0.001465161655569671,0.0974799751349201,0.658,0.01500119995200384
4000,5,0.2,always_small,correct,known,ipw,0.009429763208713934,0.004529038408745373,0.14345939200050775,0.786,0.012969348480166612
4000,5,0.2,always_small,correct,known,gcomp,-0.0005006634663364234,0.0004861868909454129,0.01537504403703494,,
4000,5,0.2,always_small,correct,known,dr,0.006359090893691308,0.00407728082349325,0.12902725577065643,0.903,0.009359006357514668
4000,5,0.2,always_small,misspecified,known,ipw,0.009429763208713934,0.004529038408745373,0.14345939200050775,0.786,0.012969348480166612
4000,5,0.2,always_small,misspecified,known,gcomp,0.1312073407389289,0.0003964829413626412,0.13180443007672457,,
4000,5,0.2,always_small,misspecified,known,dr,0.005396301252734813,0.0044265036259397835,0.14001235832353462,0.944,0.007270763371201131
4000,5,0.2,always_small,correct,misspecified,ipw,0.0033109827590633964,0.0015812860340626302,0.05008919706714028,0.935,0.0077958322198467015
4000,5,0.2,always_small,correct,misspecified,gcomp,-0.0005006634663364234,0.0004861868909454129,0.01537504403703494,,
4000,5,0.2,always_small,correct,misspecified,dr,-0.0016851899277451263,0.0010681702374083675,0.03380364674885739,0.938,0.00762600813007697
4000,5,0.2,always_small,misspecified,misspecified,ipw,0.0033109827590633964,0.0015812860340626302,0.05008919706714028,0.935,0.0077958322198467015
4000,5,0.2,always_small,misspecified,misspecified,gcomp,0.1312073407389289,0.0003964829413626412,0.13180443007672457,,
4000,5,0.2,always_small,misspecified,misspecified,dr,0.10935017345071725,0.0010707832774863545,0.11446785873868272,0.086,0.008865889690267977
4000,5,0.2,always_large,correct,known,ipw,0.0019103116020015415,0.0034114657382723385,0.10784298621300954,0.926,0.008277922444671728
4000,5,0.2,always_large,correct,known,gcomp,0.00023247469107391428,0.00029092832000593416,0.009198298352199914,,
4000,5,0.2,always_large,correct,known,dr,0.0012363801650446856,0.001450305457936468,0.04585641908513468,0.902,0.009401914698613255
4000,5,0.2,always_large,misspecified,known,ipw,0.0019103116020015415,0.0034114657382723385,0.10784298621300954,0.926,0.008277922444671728
4000,5,0.2,always_large,misspecified,known,gcomp,-0.05649778143714636,0.0002896404757738857,0.05723466625150247,,
4000,5,0.2,always_large,misspecified,known,dr,0.0011451590875038477,0.0014875161156546015,0.047029808414169774,0.929,0.008121514637061239
4000,5,0.2,always_large,correct,misspecified,ipw,0.24761565321807968,0.002497064294536897,0.2598896044084416,0.1,0.009486832980505138
4000,5,0.2,always_large,correct,misspecified,gcomp,0.00023247469107391428,0.00029092832000593416,0.009198298352199914,,
4000,5,0.2,always_large,correct,misspecified,dr,-0.0009273826945282239,0.0016554619023319737,0.052332337943423034,0.966,0.005730968504537434
4000,5,0.2,always_large,misspecified,misspecified,ipw,0.24761565321807968,0.002497064294536897,0.2598896044084416,0.1,0.009486832980505138
4000,5,0.2,always_large,misspecified,misspecified,gcomp,-0.05649778143714636,0.0002896404757738857,0.05723466625150247,,
4000,5,0.2,always_large,misspecified,misspecified,dr,-0.007369160245080987,0.0017116094003200959,0.054598366781823574,0.967,0.005648982209212561
4000,5,0.2,fixed_switch,correct,known,ipw,-0.002285410872993567,0.0019141869407608891,0.060544782065787874,0.955,0.00655553201502365
4000,5,0.2,fixed_switch,correct,known,gcomp,0.00022306491606860092,0.0002875877322862338,0.009092510930131324,,
4000,5,0.2,fixed_switch,correct,known,dr,-0.0016602009267293108,0.0010818062562319335,0.03423288971681534,0.962,0.006046155803483734
4000,5,0.2,fixed_switch,misspecified,known,ipw,-0.002285410872993567,0.0019141869407608891,0.060544782065787874,0.955,0.00655553201502365
4000,5,0.2,fixed_switch,misspecified,known,gcomp,-0.04993965175486284,0.0002896404757738857,0.050771808427495395,,
4000,5,0.2,fixed_switch,misspecified,known,dr,-0.0018022735845556034,0.0010975009556514165,0.03473545781160374,0.957,0.006414904519944161
4000,5,0.2,fixed_switch,correct,misspecified,ipw,0.3050601429003632,0.002362416791658896,0.3140654754518624,0.018,0.004204283529925164
4000,5,0.2,fixed_switch,correct,misspecified,gcomp,0.00022306491606860092,0.0002875877322862338,0.009092510930131324,,
4000,5,0.2,fixed_switch,correct,misspecified,dr,-0.0022589719939595685,0.0014610157263996516,0.04623348721764138,0.959,0.006270486424512857
4000,5,0.2,fixed_switch,misspecified,misspecified,ipw,0.3050601429003632,0.002362416791658896,0.3140654754518624,0.018,0.004204283529925164
4000,5,0.2,fixed_switch,misspecified,misspecified,gcomp,-0.04993965175486284,0.0002896404757738857,0.050771808427495395,,
4000,5,0.2,fixed_switch,misspecified,misspecified,dr,-0.012630235099189948,0.001494132594056368,0.048884789199441156,0.956,0.006485676526007139
4000,5,0.2,failure_escalation,correct,known,ipw,-0.0004762788541156681,0.0010227976138646483,0.03233103285568169,0.952,0.006759881655768837
4000,5,0.2,failure_escalation,correct,known,gcomp,0.00010322532307049187,0.00032534365542418977,0.010283642404224884,,
4000,5,0.2,failure_escalation,correct,known,dr,2.0362476608495274e-05,0.0007441628758564925,0.02352073600140217,0.953,0.00669260786241059
4000,5,0.2,failure_escalation,misspecified,known,ipw,-0.0004762788541156681,0.0010227976138646483,0.03233103285568169,0.952,0.006759881655768837
4000,5,0.2,failure_escalation,misspecified,known,gcomp,0.009048329253033078,0.0002598455312389812,0.012219838078962323,,
4000,5,0.2,failure_escalation,misspecified,known,dr,0.00020914348498913944,0.0007464892528443282,0.023595183817991007,0.95,0.006892024376045114
4000,5,0.2,failure_escalation,correct,misspecified,ipw,1.2856966229863387,0.003728021781645639,1.2910848363358995,0.0,0.0
4000,5,0.2,failure_escalation,correct,misspecified,gcomp,0.00010322532307049187,0.00032534365542418977,0.010283642404224884,,
4000,5,0.2,failure_escalation,correct,misspecified,dr,-0.00036121461173695536,0.0024303758997898588,0.0768176461710512,0.976,0.004839834707921338
4000,5,0.2,failure_escalation,misspecified,misspecified,ipw,1.2856966229863387,0.003728021781645639,1.2910848363358995,0.0,0.0
4000,5,0.2,failure_escalation,misspecified,misspecified,gcomp,0.009048329253033078,0.0002598455312389812,0.012219838078962323,,
4000,5,0.2,failure_escalation,misspecified,misspecified,dr,-0.12257453389935577,0.002542838095763404,0.14657447225328393,0.725,0.014120021246442939
4000,5,0.2,soft_escalation,correct,known,ipw,-0.00014992187343244677,0.0006100610098077478,0.01928275752635226,0.951,0.006826346021115546
4000,5,0.2,soft_escalation,correct,known,gcomp,8.331009713420518e-05,0.0002968456763636958,0.00938275965761293,,
4000,5,0.2,soft_escalation,correct,known,dr,-3.974096017070771e-06,0.0004698883446172658,0.014851743235869193,0.946,0.0071473071852271785
4000,5,0.2,soft_escalation,misspecified,known,ipw,-0.00014992187343244677,0.0006100610098077478,0.01928275752635226,0.951,0.006826346021115546
4000,5,0.2,soft_escalation,misspecified,known,gcomp,0.012524905119182365,0.00025619794963398007,0.014914590180483649,,
4000,5,0.2,soft_escalation,misspecified,known,dr,7.515481244343214e-05,0.00047118722795330996,0.014892986088369638,0.951,0.006826346021115546
4000,5,0.2,soft_escalation,correct,misspecified,ipw,0.91926392819831,0.0021697247746047576,0.9218184027120113,0.0,0.0
4000,5,0.2,soft_escalation,correct,misspecified,gcomp,8.331009713420518e-05,0.0002968456763636958,0.00938275965761293,,
4000,5,0.2,soft_escalation,correct,misspecified,dr,-0.00021074647333060964,0.001377269285986167,0.04353180710136838,0.983,0.004087909000944127
4000,5,0.2,soft_escalation,misspecified,misspecified,ipw,0.91926392819831,0.0021697247746047576,0.9218184027120113,0.0,0.0
4000,5,0.2,soft_escalation,misspecified,misspecified,gcomp,0.012524905119182365,0.00025619794963398007,0.014914590180483649,,
4000,5,0.2,soft_escalation,misspecified,misspecified,dr,-0.07520339635656159,0.0014570560101327865,0.08818412571437965,0.728,0.014071815803228808
4000,5,0.5,always_small,correct,known,ipw,-0.0013610172409366042,0.0016325340938453834,0.051617388232359514,0.919,0.008627803892068941
4000,5,0.5,always_small,correct,known,gcomp,-0.00015504282891682037,0.00033690398497009344,0.01064963985646645,,
4000,5,0.5,always_small,correct,known,dr,-0.0013737223284603724,0.0012203365378907012,0.038595584688939,0.935,0.0077958322198467015
4000,5,0.5,always_small,misspecified,known,ipw,-0.0013610172409366042,0.0016325340938453834,0.051617388232359514,0.919,0.008627803892068941
4000,5,0.5,always_small,misspecified,known,gcomp,0.06853286551712162,0.00032808333223606365,0.06931294749327939,,
4000,5,0.5,always_small,misspecified,known,dr,-0.0010775946234872341,0.0012749130646497924,0.040310533725874675,0.949,0.006956938982052382
4000,5,0.5,always_small,correct,misspecified,ipw,-0.0013610172409366042,0.0016325340938453834,0.051617388232359514,0.919,0.008627803892068941
4000,5,0.5,always_small,correct,misspecified,gcomp,-0.00015504282891682037,0.00033690398497009344,0.01064963985646645,,
4000,5,0.5,always_small,correct,misspecified,dr,-0.0013737223284603724,0.0012203365378907012,0.038595584688939,0.935,0.0077958322198467015
4000,5,0.5,always_small,misspecified,misspecified,ipw,-0.0013610172409366042,0.0016325340938453834,0.051617388232359514,0.919,0.008627803892068941
4000,5,0.5,always_small,misspecified,misspecified,gcomp,0.06853286551712162,0.00032808333223606365,0.06931294749327939,,
4000,5,0.5,always_small,misspecified,misspecified,dr,-0.0010775946234872341,0.0012749130646497924,0.040310533725874675,0.949,0.006956938982052382
4000,5,0.5,always_large,correct,known,ipw,0.00019546321807966982,0.002212767223047036,0.06993912103020397,0.938,0.00762600813007697
4000,5,0.5,always_large,correct,known,gcomp,0.00016942953895695683,0.0003315119554759194,0.01047945527284294,,
4000,5,0.5,always_large,correct,known,dr,0.0006089795093342983,0.0011960116151703312,0.03780719767294994,0.943,0.007331507348424336
4000,5,0.5,always_large,misspecified,known,ipw,0.00019546321807966982,0.002212767223047036,0.06993912103020397,0.938,0.00762600813007697
4000,5,0.5,always_large,misspecified,known,gcomp,-0.048708262598693236,0.0003239238412247046,0.049772648850971477,,
4000,5,0.5,always_large,misspecified,known,dr,0.0010777719376648487,0.0012499576060651491,0.03952205985639889,0.937,0.007683163410991592
4000,5,0.5,always_large,correct,misspecified,ipw,0.00019546321807966982,0.002212767223047036,0.06993912103020397,0.938,0.00762600813007697
4000,5,0.5,always_large,correct,misspecified,gcomp,0.00016942953895695683,0.0003315119554759194,0.01047945527284294,,
4000,5,0.5,always_large,correct,misspecified,dr,0.0006089795093342983,0.0011960116151703312,0.03780719767294994,0.943,0.007331507348424336
4000,5,0.5,always_large,misspecified,misspecified,ipw,0.00019546321807966982,0.002212767223047036,0.06993912103020397,0.938,0.00762600813007697
4000,5,0.5,always_large,misspecified,misspecified,gcomp,-0.048708262598693236,0.0003239238412247046,0.049772648850971477,,
4000,5,0.5,always_large,misspecified,misspecified,dr,0.0010777719376648487,0.0012499576060651491,0.03952205985639889,0.937,0.007683163410991592
4000,5,0.5,fixed_switch,correct,known,ipw,-0.004454057099636799,0.0020720482744787027,0.06564243514956787,0.959,0.006270486424512857
4000,5,0.5,fixed_switch,correct,known,gcomp,0.0001575296474652611,0.00032624657808853183,0.010312866161964506,,
4000,5,0.5,fixed_switch,correct,known,dr,-0.0004329707399883588,0.0011862552439152905,0.037496423374429926,0.952,0.006759881655768837
4000,5,0.5,fixed_switch,misspecified,known,ipw,-0.004454057099636799,0.0020720482744787027,0.06564243514956787,0.959,0.006270486424512857
4000,5,0.5,fixed_switch,misspecified,known,gcomp,-0.04215013291640972,0.00032392384122470453,0.04337574706134592,,
4000,5,0.5,fixed_switch,misspecified,known,dr,-0.000690424970534022,0.0012140657058254544,0.03837913846301574,0.949,0.006956938982052382
4000,5,0.5,fixed_switch,correct,misspecified,ipw,-0.004454057099636799,0.0020720482744787027,0.06564243514956787,0.959,0.006270486424512857
4000,5,0.5,fixed_switch,correct,misspecified,gcomp,0.0001575296474652611,0.00032624657808853183,0.010312866161964506,,
4000,5,0.5,fixed_switch,correct,misspecified,dr,-0.0004329707399883588,0.0011862552439152905,0.037496423374429926,0.952,0.006759881655768837
4000,5,0.5,fixed_switch,misspecified,misspecified,ipw,-0.004454057099636799,0.0020720482744787027,0.06564243514956787,0.959,0.006270486424512857
4000,5,0.5,fixed_switch,misspecified,misspecified,gcomp,-0.04215013291640972,0.00032392384122470453,0.04337574706134592,,
4000,5,0.5,fixed_switch,misspecified,misspecified,dr,-0.000690424970534022,0.0012140657058254544,0.03837913846301574,0.949,0.006956938982052382
4000,5,0.5,failure_escalation,correct,known,ipw,0.0007388529863390397,0.001985624973053878,0.06276392061381302,0.947,0.007084560677981384
4000,5,0.5,failure_escalation,correct,known,gcomp,-0.0001767041717762633,0.00034866202943950787,0.011021563860288906,,
4000,5,0.5,failure_escalation,correct,known,dr,0.00017544254006191117,0.0013434900544552594,0.042464000529609074,0.951,0.006826346021115546
4000,5,0.5,failure_escalation,misspecified,known,ipw,0.0007388529863390397,0.001985624973053878,0.06276392061381302,0.947,0.007084560677981384
4000,5,0.5,failure_escalation,misspecified,known,gcomp,-0.018977534207451123,0.00025996642226178086,0.020679984592785954,,
4000,5,0.5,failure_escalation,misspecified,known,dr,0.00019901558130554152,0.0013717379557478223,0.043356925184122284,0.95,0.006892024376045114
4000,5,0.5,failure_escalation,correct,misspecified,ipw,0.0007388529863390397,0.001985624973053878,0.06276392061381302,0.947,0.007084560677981384
4000,5,0.5,failure_escalation,correct,misspecified,gcomp,-0.0001767041717762633,0.00034866202943950787,0.011021563860288906,,
4000,5,0.5,failure_escalation,correct,misspecified,dr,0.00017544254006191117,0.0013434900544552594,0.042464000529609074,0.951,0.006826346021115546
4000,5,0.5,failure_escalation,misspecified,misspecified,ipw,0.0007388529863390397,0.001985624973053878,0.06276392061381302,0.947,0.007084560677981384
4000,5,0.5,failure_escalation,misspecified,misspecified,gcomp,-0.018977534207451123,0.00025996642226178086,0.020679984592785954,,
4000,5,0.5,failure_escalation,misspecified,misspecified,dr,0.00019901558130554152,0.0013717379557478223,0.043356925184122284,0.95,0.006892024376045114
4000,5,0.5,soft_escalation,correct,known,ipw,0.00044196158070979806,0.001188478198315808,0.03756678423132516,0.951,0.006826346021115546
4000,5,0.5,soft_escalation,correct,known,gcomp,-0.0001410443054608499,0.0003183178160728785,0.01006204747024583,,
4000,5,0.5,soft_escalation,correct,known,dr,-8.826139298077629e-07,0.000821102250455179,0.02595254703446011,0.958,0.006343185319695463
4000,5,0.5,soft_escalation,misspecified,known,ipw,0.00044196158070979806,0.001188478198315808,0.03756678423132516,0.951,0.006826346021115546
4000,5,0.5,soft_escalation,misspecified,known,gcomp,-0.015376170200395453,0.00025484702910980316,0.017358245051541817,,
4000,5,0.5,soft_escalation,misspecified,known,dr,3.986159638935116e-06,0.0008351917195267062,0.02639787262351038,0.954,0.006624499981130654
4000,5,0.5,soft_escalation,correct,misspecified,ipw,0.00044196158070979806,0.001188478198315808,0.03756678423132516,0.951,0.006826346021115546
4000,5,0.5,soft_escalation,correct,misspecified,gcomp,-0.0001410443054608499,0.0003183178160728785,0.01006204747024583,,
4000,5,0.5,soft_escalation,correct,misspecified,dr,-8.826139298077629e-07,0.000821102250455179,0.02595254703446011,0.958,0.006343185319695463
4000,5,0.5,soft_escalation,misspecified,misspecified,ipw,0.00044196158070979806,0.001188478198315808,0.03756678423132516,0.951,0.006826346021115546
4000,5,0.5,soft_escalation,misspecified,misspecified,gcomp,-0.015376170200395453,0.00025484702910980316,0.017358245051541817,,
4000,5,0.5,soft_escalation,misspecified,misspecified,dr,3.986159638935116e-06,0.0008351917195267062,0.02639787262351038,0.954,0.006624499981130654
